   103    0.27849E+04    0.81437E+00   -0.25058E+02
   104    0.28166E+04    0.82851E+00   -0.25717E+02
   105    0.28485E+04    0.84246E+00   -0.26376E+02
   106    0.28806E+04    0.85619E+00   -0.27032E+02
   107    0.29129E+04    0.86968E+00   -0.27687E+02
   108    0.29453E+04    0.88294E+00   -0.28338E+02
   109    0.29779E+04    0.89593E+00   -0.28986E+02
   110    0.30107E+04    0.90865E+00   -0.29631E+02
   111    0.30437E+04    0.92108E+00   -0.30271E+02
   112    0.30769E+04    0.93322E+00   -0.30906E+02
   113    0.31102E+04    0.94504E+00   -0.31535E+02
   114    0.31436E+04    0.95655E+00   -0.32159E+02
   115    0.31772E+04    0.96773E+00   -0.32776E+02
   116    0.32110E+04    0.97857E+00   -0.33386E+02
   117    0.32448E+04    0.98906E+00   -0.33989E+02
   118    0.32788E+04    0.99919E+00   -0.34583E+02
   119    0.33129E+04    0.10089E+01   -0.35168E+02
   120    0.33470E+04    0.10183E+01   -0.35744E+02
   121    0.33813E+04    0.10273E+01   -0.36309E+02
   122    0.34156E+04    0.10359E+01   -0.36865E+02
   123    0.34500E+04    0.10441E+01   -0.37409E+02
   124    0.34844E+04    0.10518E+01   -0.37941E+02
   125    0.35189E+04    0.10592E+01   -0.38461E+02
   126    0.35534E+04    0.10660E+01   -0.38969E+02
   127    0.35880E+04    0.10725E+01   -0.39463E+02
   128    0.36226E+04    0.10784E+01   -0.39943E+02
   129    0.36572E+04    0.10839E+01   -0.40409E+02
   130    0.36918E+04    0.10890E+01   -0.40859E+02
   131    0.37264E+04    0.10935E+01   -0.41294E+02
   132    0.37609E+04    0.10975E+01   -0.41713E+02
   133    0.37955E+04    0.11010E+01   -0.42116E+02
   134    0.38300E+04    0.11041E+01   -0.42501E+02
   135    0.38645E+04    0.11067E+01   -0.42869E+02
   136    0.38989E+04    0.11087E+01   -0.43219E+02
   137    0.39333E+04    0.11103E+01   -0.43551E+02
   138    0.39676E+04    0.11114E+01   -0.43864E+02
   139    0.40018E+04    0.11120E+01   -0.44158E+02
   140    0.40359E+04    0.11122E+01   -0.44433E+02
   141    0.40699E+04    0.11118E+01   -0.44687E+02
   142    0.41039E+04    0.11110E+01   -0.44921E+02
   143    0.41377E+04    0.11097E+01   -0.45134E+02
   144    0.41714E+04    0.11079E+01   -0.45325E+02
   145    0.42049E+04    0.11057E+01   -0.45495E+02
   146    0.42384E+04    0.11029E+01   -0.45643E+02
   147    0.42716E+04    0.10997E+01   -0.45768E+02
   148    0.43048E+04    0.10960E+01   -0.45869E+02
   149    0.43377E+04    0.10919E+01   -0.45947E+02
   150    0.43705E+04    0.10873E+01   -0.46002E+02
   151    0.44031E+04    0.10822E+01   -0.46031E+02
   152    0.44355E+04    0.10766E+01   -0.46036E+02
   153    0.44677E+04    0.10706E+01   -0.46017E+02
   154    0.44996E+04    0.10642E+01   -0.45972E+02
   155    0.45314E+04    0.10574E+01   -0.45903E+02
   156    0.45629E+04    0.10503E+01   -0.45808E+02
   157    0.45942E+04    0.10427E+01   -0.45688E+02
   158    0.46253E+04    0.10348E+01   -0.45543E+02
   159    0.46561E+04    0.10266E+01   -0.45372E+02
   160    0.46866E+04    0.10181E+01   -0.45175E+02
   161    0.47168E+04    0.10092E+01   -0.44952E+02
   162    0.47468E+04    0.10001E+01   -0.44703E+02
   163    0.47765E+04    0.99071E+00   -0.44429E+02
   164    0.48058E+04    0.98109E+00   -0.44127E+02
   165    0.48349E+04    0.97124E+00   -0.43800E+02
   166    0.48636E+04    0.96118E+00   -0.43446E+02
   167    0.48920E+04    0.95093E+00   -0.43065E+02
   168    0.49201E+04    0.94050E+00   -0.42657E+02
   169    0.49478E+04    0.92992E+00   -0.42222E+02
   170    0.49752E+04    0.91919E+00   -0.41760E+02
   171    0.50022E+04    0.90834E+00   -0.41270E+02
   172    0.50288E+04    0.89739E+00   -0.40754E+02
   173    0.50550E+04    0.88635E+00   -0.40209E+02
   174    0.50809E+04    0.87524E+00   -0.39637E+02
   175    0.51063E+04    0.86407E+00   -0.39037E+02
   176    0.51313E+04    0.85287E+00   -0.38409E+02
   177    0.51560E+04    0.84168E+00   -0.37753E+02
   178    0.51801E+04    0.83051E+00   -0.37069E+02
   179    0.52039E+04    0.81942E+00   -0.36358E+02
   180    0.52272E+04    0.80843E+00   -0.35620E+02
   181    0.52501E+04    0.79759E+00   -0.34854E+02
   182    0.52725E+04    0.78692E+00   -0.34061E+02
   183    0.52944E+04    0.77647E+00   -0.33241E+02
   184    0.53158E+04    0.76626E+00   -0.32395E+02
   185    0.53368E+04    0.75634E+00   -0.31522E+02
   186    0.53573E+04    0.74673E+00   -0.30623E+02
   187    0.53773E+04    0.73749E+00   -0.29697E+02
   188    0.53967E+04    0.72863E+00   -0.28745E+02
   189    0.54157E+04    0.72020E+00   -0.27768E+02
   190    0.54341E+04    0.71223E+00   -0.26764E+02
   191    0.54520E+04    0.70476E+00   -0.25736E+02
   192    0.54694E+04    0.69782E+00   -0.24681E+02
   193    0.54862E+04    0.69145E+00   -0.23602E+02
   194    0.55024E+04    0.68569E+00   -0.22497E+02
   195    0.55181E+04    0.68056E+00   -0.21367E+02
   196    0.55332E+04    0.67611E+00   -0.20213E+02
   197    0.55478E+04    0.67237E+00   -0.19034E+02
   198    0.55617E+04    0.66937E+00   -0.17830E+02
   199    0.55750E+04    0.66716E+00   -0.16603E+02
   200    0.55878E+04    0.66576E+00   -0.15351E+02
   201    0.55999E+04    0.66522E+00   -0.14075E+02
   202    0.56114E+04    0.66556E+00   -0.12776E+02
   203    0.56223E+04    0.66682E+00   -0.11454E+02
   204    0.56326E+04    0.66903E+00   -0.10111E+02
   205    0.56423E+04    0.67222E+00   -0.87460E+01
   206    0.56514E+04    0.67643E+00   -0.73607E+01
   207    0.56599E+04    0.68168E+00   -0.59555E+01
   208    0.56677E+04    0.68802E+00   -0.45311E+01
   209    0.56750E+04    0.69546E+00   -0.30881E+01
   210    0.56816E+04    0.70405E+00   -0.16273E+01
   211    0.56876E+04    0.71382E+00   -0.14939E+00
   212    0.56931E+04    0.72479E+00    0.13450E+01
   213    0.56979E+04    0.73701E+00    0.28553E+01
   214    0.57021E+04    0.75050E+00    0.43806E+01
   215    0.57057E+04    0.76529E+00    0.59204E+01
   216    0.57087E+04    0.78142E+00    0.74740E+01
   217    0.57111E+04    0.79893E+00    0.90406E+01
   218    0.57129E+04    0.81784E+00    0.10620E+02
   219    0.57141E+04    0.83818E+00    0.12210E+02
   220    0.57147E+04    0.85999E+00    0.13812E+02
   221    0.57147E+04    0.88330E+00    0.15425E+02
   222    0.57141E+04    0.90814E+00    0.17046E+02
   223    0.57129E+04    0.93455E+00    0.18677E+02
   224    0.57111E+04    0.96256E+00    0.20317E+02
