  0.452237E-03  0.198851E+08  0.198841E+08  0.968571E+07  0.936853E+07  0.198074E+08  0.198851E+08  0.525806E+00  0.198846E+08
  0.499361E-03  0.198757E+08  0.198746E+08  0.772631E+07  0.740389E+07  0.197807E+08  0.198757E+08  0.525779E+00  0.198751E+08
  0.551394E-03  0.198645E+08  0.198632E+08  0.587588E+07  0.556260E+07  0.197486E+08  0.198645E+08  0.525751E+00  0.198638E+08
  0.608849E-03  0.198511E+08  0.198496E+08  0.424418E+07  0.395698E+07  0.197101E+08  0.198511E+08  0.525722E+00  0.198503E+08
  0.672291E-03  0.198353E+08  0.198336E+08  0.293129E+07  0.268726E+07  0.196638E+08  0.198353E+08  0.525693E+00  0.198343E+08
  0.742344E-03  0.198167E+08  0.198147E+08  0.199863E+07  0.181128E+07  0.196085E+08  0.198167E+08  0.525666E+00  0.198155E+08
  0.819696E-03  0.197948E+08  0.197925E+08  0.143889E+07  0.131348E+07  0.195426E+08  0.197948E+08  0.525641E+00  0.197933E+08
  0.905108E-03  0.197691E+08  0.197666E+08  0.116087E+07  0.109086E+07  0.194643E+08  0.197691E+08  0.525619E+00  0.197674E+08
  0.999420E-03  0.197391E+08  0.197364E+08  0.101098E+07  0.977987E+06  0.193718E+08  0.197391E+08  0.525599E+00  0.197372E+08
  0.110356E-02  0.197043E+08  0.197013E+08  0.841859E+06  0.821483E+06  0.192627E+08  0.197043E+08  0.525581E+00  0.197020E+08
  0.121855E-02  0.196639E+08  0.196608E+08  0.601043E+06  0.573348E+06  0.191349E+08  0.196639E+08  0.525564E+00  0.196612E+08
  0.134552E-02  0.196173E+08  0.196139E+08  0.363926E+06  0.322378E+06  0.189862E+08  0.196173E+08  0.525547E+00  0.196141E+08
  0.148573E-02  0.195635E+08  0.195600E+08  0.241144E+06  0.192090E+06  0.188150E+08  0.195635E+08  0.525529E+00  0.195598E+08
  0.164054E-02  0.195016E+08  0.194982E+08  0.222922E+06  0.000000E+00  0.186192E+08  0.195016E+08  0.525512E+00  0.194974E+08
  0.181148E-02  0.194308E+08  0.194273E+08  0.180072E+06  0.000000E+00  0.183973E+08  0.194308E+08  0.525493E+00  0.194258E+08
  0.200024E-02  0.193498E+08  0.193463E+08  0.833522E+05  0.000000E+00  0.181482E+08  0.193498E+08  0.525474E+00  0.193442E+08
  0.220866E-02  0.192576E+08  0.192541E+08  0.506540E+05  0.000000E+00  0.178713E+08  0.192576E+08  0.525453E+00  0.192512E+08
  0.243881E-02  0.191530E+08  0.191494E+08  0.607148E+05  0.000000E+00  0.175664E+08  0.191530E+08  0.525432E+00  0.191457E+08
  0.269293E-02  0.190347E+08  0.190310E+08  0.229983E+05  0.000000E+00  0.172337E+08  0.190347E+08  0.525409E+00  0.190265E+08
  0.297353E-02  0.189014E+08  0.188975E+08  0.211943E+05  0.000000E+00  0.168729E+08  0.189014E+08  0.525386E+00  0.188922E+08
  0.328338E-02  0.187519E+08  0.187478E+08  0.938384E+04  0.000000E+00  0.164839E+08  0.187519E+08  0.525362E+00  0.187417E+08
  0.362550E-02  0.185848E+08  0.185805E+08  0.326250E+04  0.000000E+00  0.160655E+08  0.185848E+08  0.525337E+00  0.185735E+08
  0.400328E-02  0.183989E+08  0.183943E+08 -0.538242E+04  0.000000E+00  0.156168E+08  0.183989E+08  0.525311E+00  0.183864E+08
  0.442042E-02  0.181928E+08  0.181879E+08  0.154260E+04  0.000000E+00  0.151364E+08  0.181928E+08  0.525283E+00  0.181791E+08
  0.488103E-02  0.179651E+08  0.179598E+08 -0.104459E+04  0.000000E+00  0.146256E+08  0.179651E+08  0.525255E+00  0.179502E+08
  0.538963E-02  0.177146E+08  0.177087E+08 -0.390363E+04  0.000000E+00  0.140839E+08  0.177146E+08  0.525225E+00  0.176983E+08
  0.595123E-02  0.174402E+08  0.174337E+08 -0.241997E+04  0.000000E+00  0.134850E+08  0.174402E+08  0.525191E+00  0.174224E+08
  0.657135E-02  0.171397E+08  0.171325E+08 -0.268994E+04  0.000000E+00  0.128672E+08  0.171397E+08  0.525157E+00  0.171205E+08
  0.725608E-02  0.168121E+08  0.168041E+08 -0.230643E+04  0.000000E+00  0.122174E+08  0.168121E+08  0.525120E+00  0.167914E+08
  0.801217E-02  0.164562E+08  0.164471E+08 -0.283034E+04  0.000000E+00  0.115454E+08  0.164562E+08  0.525083E+00  0.164340E+08
  0.884703E-02  0.160704E+08  0.160601E+08 -0.232455E+04  0.000000E+00  0.108581E+08  0.160704E+08  0.525044E+00  0.160467E+08
  0.976889E-02  0.156536E+08  0.156418E+08 -0.162088E+04  0.000000E+00  0.101537E+08  0.156536E+08  0.525005E+00  0.156285E+08
  0.107868E-01  0.152045E+08  0.151910E+08 -0.177725E+04  0.000000E+00  0.943402E+07  0.152045E+08  0.524964E+00  0.151780E+08
  0.119108E-01  0.147218E+08  0.147063E+08 -0.147968E+04  0.000000E+00  0.870621E+07  0.147218E+08  0.524923E+00  0.146939E+08
  0.131519E-01  0.142042E+08  0.141864E+08 -0.108972E+04  0.000000E+00  0.797920E+07  0.142042E+08  0.524881E+00  0.141751E+08
  0.145223E-01  0.136510E+08  0.136306E+08 -0.104258E+04  0.000000E+00  0.725595E+07  0.136510E+08  0.524839E+00  0.136208E+08
  0.160356E-01  0.130616E+08  0.130381E+08 -0.870764E+03  0.000000E+00  0.654171E+07  0.130616E+08  0.524797E+00  0.130303E+08
  0.177065E-01  0.124495E+08  0.124228E+08 -0.619619E+03  0.000000E+00  0.585205E+07  0.124495E+08  0.524756E+00  0.124174E+08
  0.195515E-01  0.117917E+08  0.117614E+08 -0.563463E+03  0.000000E+00  0.517971E+07  0.117917E+08  0.524715E+00  0.117589E+08
  0.215887E-01  0.111017E+08  0.110677E+08 -0.322805E+03  0.000000E+00  0.453792E+07  0.111017E+08  0.524675E+00  0.110686E+08
  0.238383E-01  0.103742E+08  0.103365E+08 -0.328114E+03  0.000000E+00  0.392869E+07  0.103742E+08  0.524636E+00  0.103410E+08
  0.263222E-01  0.963444E+07  0.959318E+07 -0.244594E+03  0.000000E+00  0.336560E+07  0.963444E+07  0.524599E+00  0.960145E+07
  0.290650E-01  0.889086E+07  0.884665E+07 -0.170719E+03  0.000000E+00  0.285244E+07  0.889086E+07  0.524563E+00  0.885838E+07
  0.320936E-01  0.814672E+07  0.810052E+07 -0.151216E+03  0.000000E+00  0.238985E+07  0.814672E+07  0.524529E+00  0.811512E+07
  0.354377E-01  0.742159E+07  0.737479E+07 -0.968291E+02  0.000000E+00  0.198193E+07  0.742159E+07  0.524496E+00  0.739124E+07
  0.391303E-01  0.674123E+07  0.669564E+07 -0.788380E+02  0.000000E+00  0.163172E+07  0.674123E+07  0.524466E+00  0.671247E+07
  0.432077E-01  0.612126E+07  0.607894E+07 -0.792811E+02  0.000000E+00  0.133720E+07  0.612126E+07  0.524438E+00  0.609439E+07
  0.475284E-01  0.559206E+07  0.555479E+07  0.000000E+00  0.000000E+00  0.110245E+07  0.559206E+07  0.524413E+00  0.556722E+07
  0.518492E-01  0.517643E+07  0.514503E+07  0.000000E+00  0.000000E+00  0.100521E+07  0.517643E+07  0.524411E+00  0.515386E+07
  0.561700E-01  0.483947E+07  0.481391E+07  0.000000E+00  0.000000E+00  0.862854E+06  0.483947E+07  0.524392E+00  0.481864E+07
  0.604907E-01  0.455334E+07  0.453288E+07  0.000000E+00  0.000000E+00  0.748470E+06  0.455334E+07  0.524376E+00  0.453404E+07
  0.648115E-01  0.429731E+07  0.428074E+07  0.000000E+00  0.000000E+00  0.653677E+06  0.429731E+07  0.524362E+00  0.427930E+07
  0.691323E-01  0.405682E+07  0.404270E+07  0.000000E+00  0.000000E+00  0.572944E+06  0.405682E+07  0.524349E+00  0.403987E+07
  0.734531E-01  0.382101E+07  0.380795E+07  0.000000E+00  0.000000E+00  0.502566E+06  0.382101E+07  0.524338E+00  0.380493E+07
  0.777738E-01  0.358902E+07  0.357586E+07  0.000000E+00  0.000000E+00  0.440828E+06  0.358902E+07  0.524328E+00  0.357364E+07
  0.820946E-01  0.335724E+07  0.334322E+07  0.000000E+00  0.000000E+00  0.386065E+06  0.335724E+07  0.524319E+00  0.334247E+07
  0.864154E-01  0.313447E+07  0.311930E+07  0.000000E+00  0.000000E+00  0.338262E+06  0.313447E+07  0.524311E+00  0.312026E+07
  0.907361E-01  0.292625E+07  0.291004E+07  0.000000E+00  0.000000E+00  0.297007E+06  0.292625E+07  0.524304E+00  0.291258E+07
  0.971882E-01  0.265266E+07  0.263577E+07  0.000000E+00  0.000000E+00  0.246615E+06  0.265266E+07  0.524295E+00  0.263984E+07
  0.103640E+00  0.243424E+07  0.241808E+07  0.000000E+00  0.000000E+00  0.208165E+06  0.243424E+07  0.524287E+00  0.242229E+07
  0.110092E+00  0.227082E+07  0.225664E+07  0.000000E+00  0.000000E+00  0.179307E+06  0.227082E+07  0.524279E+00  0.225975E+07
  0.116545E+00  0.214721E+07  0.213561E+07  0.000000E+00  0.000000E+00  0.157095E+06  0.214721E+07  0.524273E+00  0.213697E+07
  0.122997E+00  0.204257E+07  0.203334E+07  0.000000E+00  0.000000E+00  0.138895E+06  0.204257E+07  0.524267E+00  0.203307E+07
  0.129449E+00  0.194126E+07  0.193364E+07  0.000000E+00  0.000000E+00  0.123037E+06  0.194126E+07  0.524262E+00  0.193237E+07
  0.135901E+00  0.183485E+07  0.182785E+07  0.000000E+00  0.000000E+00  0.108667E+06  0.183485E+07  0.524258E+00  0.182645E+07
  0.142353E+00  0.172132E+07  0.171412E+07  0.000000E+00  0.000000E+00  0.954833E+05  0.172132E+07  0.524254E+00  0.171331E+07
  0.148805E+00  0.160629E+07  0.159849E+07  0.000000E+00  0.000000E+00  0.836401E+05  0.160629E+07  0.524250E+00  0.159863E+07
  0.155257E+00  0.149891E+07  0.149057E+07  0.000000E+00  0.000000E+00  0.734171E+05  0.149891E+07  0.524247E+00  0.149157E+07
  0.161709E+00  0.140622E+07  0.139775E+07  0.000000E+00  0.000000E+00  0.649194E+05  0.140622E+07  0.524244E+00  0.139922E+07
  0.168161E+00  0.133083E+07  0.132274E+07  0.000000E+00  0.000000E+00  0.580183E+05  0.133083E+07  0.524241E+00  0.132418E+07
  0.174613E+00  0.127123E+07  0.126393E+07  0.000000E+00  0.000000E+00  0.524272E+05  0.127123E+07  0.524239E+00  0.126493E+07
  0.181065E+00  0.122284E+07  0.121651E+07  0.000000E+00  0.000000E+00  0.477870E+05  0.122284E+07  0.524237E+00  0.121688E+07
  0.187518E+00  0.117934E+07  0.117387E+07  0.000000E+00  0.000000E+00  0.437363E+05  0.117934E+07  0.524234E+00  0.117368E+07
  0.193970E+00  0.113524E+07  0.113035E+07  0.000000E+00  0.000000E+00  0.400091E+05  0.113524E+07  0.524233E+00  0.112984E+07
  0.200422E+00  0.108784E+07  0.108319E+07  0.000000E+00  0.000000E+00  0.364814E+05  0.108784E+07  0.524231E+00  0.108266E+07
  0.206874E+00  0.103754E+07  0.103285E+07  0.000000E+00  0.000000E+00  0.331502E+05  0.103754E+07  0.524229E+00  0.103256E+07
  0.213326E+00  0.986952E+06  0.982088E+06  0.000000E+00  0.000000E+00  0.300789E+05  0.986952E+06  0.524228E+00  0.982142E+06
  0.219778E+00  0.939230E+06  0.934221E+06  0.000000E+00  0.000000E+00  0.273352E+05  0.939230E+06  0.524226E+00  0.934587E+06
  0.226230E+00  0.896813E+06  0.891803E+06  0.000000E+00  0.000000E+00  0.249530E+05  0.896813E+06  0.524225E+00  0.892339E+06
  0.232682E+00  0.860728E+06  0.855899E+06  0.000000E+00  0.000000E+00  0.229205E+05  0.860728E+06  0.524224E+00  0.856427E+06
  0.239134E+00  0.830489E+06  0.825986E+06  0.000000E+00  0.000000E+00  0.211872E+05  0.830489E+06  0.524222E+00  0.826359E+06
  0.245586E+00  0.804321E+06  0.800204E+06  0.000000E+00  0.000000E+00  0.196774E+05  0.804321E+06  0.524221E+00  0.800356E+06
  0.252039E+00  0.779916E+06  0.776153E+06  0.000000E+00  0.000000E+00  0.183138E+05  0.779916E+06  0.524220E+00  0.776104E+06
  0.258491E+00  0.755552E+06  0.752045E+06  0.000000E+00  0.000000E+00  0.170432E+05  0.755552E+06  0.524219E+00  0.751878E+06
  0.264943E+00  0.730383E+06  0.727011E+06  0.000000E+00  0.000000E+00  0.158396E+05  0.730383E+06  0.524219E+00  0.726831E+06
  0.271395E+00  0.704360E+06  0.701022E+06  0.000000E+00  0.000000E+00  0.146970E+05  0.704360E+06  0.524218E+00  0.700919E+06
  0.277847E+00  0.678262E+06  0.674907E+06  0.000000E+00  0.000000E+00  0.136268E+05  0.678262E+06  0.524217E+00  0.674924E+06
  0.284299E+00  0.653308E+06  0.649940E+06  0.000000E+00  0.000000E+00  0.126472E+05  0.653308E+06  0.524216E+00  0.650070E+06
  0.290751E+00  0.630468E+06  0.627132E+06  0.000000E+00  0.000000E+00  0.117687E+05  0.630468E+06  0.524216E+00  0.627328E+06
  0.297203E+00  0.610074E+06  0.606832E+06  0.000000E+00  0.000000E+00  0.109884E+05  0.610074E+06  0.524215E+00  0.607031E+06
  0.303655E+00  0.591957E+06  0.588860E+06  0.000000E+00  0.000000E+00  0.102948E+05  0.591957E+06  0.524214E+00  0.589011E+06
  0.310107E+00  0.575565E+06  0.572637E+06  0.000000E+00  0.000000E+00  0.967103E+04  0.575565E+06  0.524214E+00  0.572712E+06
  0.316559E+00  0.560130E+06  0.557362E+06  0.000000E+00  0.000000E+00  0.909868E+04  0.560130E+06  0.524213E+00  0.557364E+06
  0.323012E+00  0.544999E+06  0.542359E+06  0.000000E+00  0.000000E+00  0.856339E+04  0.544999E+06  0.524213E+00  0.542316E+06
  0.329464E+00  0.529804E+06  0.527250E+06  0.000000E+00  0.000000E+00  0.805681E+04  0.529804E+06  0.524212E+00  0.527197E+06
  0.335916E+00  0.514518E+06  0.512012E+06  0.000000E+00  0.000000E+00  0.757660E+04  0.514518E+06  0.524212E+00  0.511980E+06
  0.342368E+00  0.499385E+06  0.496907E+06  0.000000E+00  0.000000E+00  0.712460E+04  0.499385E+06  0.524211E+00  0.496914E+06
  0.348820E+00  0.484765E+06  0.482310E+06  0.000000E+00  0.000000E+00  0.670386E+04  0.484765E+06  0.524211E+00  0.482357E+06
  0.355272E+00  0.470976E+06  0.468558E+06  0.000000E+00  0.000000E+00  0.631648E+04  0.470976E+06  0.524210E+00  0.468631E+06
  0.361724E+00  0.458196E+06  0.455836E+06  0.000000E+00  0.000000E+00  0.596238E+04  0.458196E+06  0.524210E+00  0.455913E+06
  0.368176E+00  0.446427E+06  0.444139E+06  0.000000E+00  0.000000E+00  0.563912E+04  0.446427E+06  0.524209E+00  0.444203E+06
