    0.76509E-01    0.90173E+04
    0.78055E-01    0.87798E+04
    0.79632E-01    0.85297E+04
    0.81241E-01    0.82705E+04
    0.82882E-01    0.80060E+04
    0.84556E-01    0.77387E+04
    0.86264E-01    0.74706E+04
    0.88007E-01    0.72032E+04
    0.89785E-01    0.69390E+04
    0.91598E-01    0.66802E+04
    0.93449E-01    0.64293E+04
    0.95337E-01    0.61892E+04
    0.97263E-01    0.59622E+04
    0.99227E-01    0.57503E+04
    0.10123E+00    0.55552E+04
    0.10328E+00    0.53781E+04
    0.10536E+00    0.52200E+04
    0.10749E+00    0.50801E+04
    0.10966E+00    0.49569E+04
    0.11188E+00    0.48490E+04
    0.11414E+00    0.47532E+04
    0.11644E+00    0.46661E+04
    0.11880E+00    0.45844E+04
    0.12120E+00    0.45048E+04
    0.12365E+00    0.44239E+04
    0.12614E+00    0.43390E+04
    0.12869E+00    0.42476E+04
    0.13129E+00    0.41476E+04
    0.13394E+00    0.40375E+04
    0.13665E+00    0.39161E+04
    0.13941E+00    0.37837E+04
    0.14223E+00    0.36421E+04
    0.14510E+00    0.34938E+04
    0.14803E+00    0.33429E+04
    0.15102E+00    0.31934E+04
    0.15407E+00    0.30492E+04
    0.15718E+00    0.29141E+04
    0.16036E+00    0.27904E+04
    0.16360E+00    0.26799E+04
    0.16690E+00    0.25834E+04
    0.17028E+00    0.25005E+04
    0.17371E+00    0.24301E+04
    0.17722E+00    0.23700E+04
    0.18080E+00    0.23171E+04
    0.18446E+00    0.22674E+04
    0.18818E+00    0.22169E+04
    0.19198E+00    0.21621E+04
    0.19586E+00    0.21005E+04
    0.19982E+00    0.20310E+04
    0.20386E+00    0.19542E+04
    0.20797E+00    0.18722E+04
    0.21218E+00    0.17881E+04
    0.21646E+00    0.17053E+04
    0.22083E+00    0.16271E+04
    0.22530E+00    0.15560E+04
    0.22985E+00    0.14936E+04
    0.23449E+00    0.14402E+04
    0.23923E+00    0.13947E+04
    0.24406E+00    0.13549E+04
    0.24899E+00    0.13176E+04
    0.25402E+00    0.12801E+04
    0.25915E+00    0.12401E+04
    0.26439E+00    0.11967E+04
    0.26973E+00    0.11495E+04
    0.27518E+00    0.11001E+04
    0.28074E+00    0.10506E+04
    0.28641E+00    0.10037E+04
    0.29219E+00    0.96118E+03
    0.29810E+00    0.92356E+03
    0.30412E+00    0.89050E+03
    0.31026E+00    0.86075E+03
    0.31653E+00    0.83243E+03
    0.32292E+00    0.80385E+03
    0.32945E+00    0.77400E+03
    0.33610E+00    0.74281E+03
    0.34289E+00    0.71113E+03
    0.34982E+00    0.68027E+03
    0.35689E+00    0.65138E+03
    0.36409E+00    0.62513E+03
    0.37145E+00    0.60138E+03
    0.37895E+00    0.57922E+03
    0.38661E+00    0.55766E+03
    0.39442E+00    0.53606E+03
    0.40239E+00    0.51422E+03
    0.41052E+00    0.49250E+03
    0.41881E+00    0.47160E+03
    0.42727E+00    0.45198E+03
    0.43590E+00    0.43376E+03
    0.44471E+00    0.41666E+03
